student_id,Lvl 1,Lvl 2,Lvl 3,Lvl 4,PHAC 358,PHAC 359,PHAC 457,PHAC 556,PHAC 855,PHBM 149,PHBM 250,PHBM 453,PHBM 552,PHBM 654,PHBM 751,PHBM 848,PHBM 947,PHCC 022,PHCC 121,PHCC 326,PHCC 629,PHCC 728,PHCC 924,PHCC 927,PHCC023,PHCC225,PHE1,PHE2,PHE3,PHE4,PHE5,PHE6,PHE7,PHPC 446,PHPC 545,PHPP 543,PHPP 642,PHPP 741,PHPP 839,PHPP 840,PHPT 030,PHPT 337,PHPT 436,PHPT 535,PHPT 638,PHPT 734,PHPT 833,PHPT 931,PHPT 932,PHR 015,PHR 016,PHR 017,PHR 104,PHR 206,PHR 208,PHR 209,PHR 310,PHR 319,PHR 405,PHR 420,PHR 512,PHR 718,PHR 913,PHR 914,RQU 103,RQU 207,RQU 211,RQU101,RQU102,RQUE1,RQUE2,RQUE3,RQUE4,RQUE5,RQUE6
702,0.0,0.0,0.0,0.0,84.0,62.0,69.0,82.0,57.0,77.0,79.0,61.0,65.0,71.0,71.0,59.0,61.0,72.0,65.0,73.0,74.0,69.0,71.0,54.0,75.0,84.0,74.0,68.0,64.0,76.0,0.0,0.0,79.0,72.0,68.0,70.0,60.0,56.0,59.0,61.0,62.0,77.0,86.0,71.0,69.0,64.0,74.0,67.0,73.0,66.0,78.0,64.0,65.0,81.0,83.0,80.0,57.0,77.0,80.0,83.0,67.0,66.0,81.0,91.0,96.0,60.0,74.0,65.0,55.0,67.0,0.0,0.0,0.0,90.0,0.0
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,86.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,74.0,68.0,87.0,74.0,0.0,59.0,0.0,82.0,0.0,0.0
704,0.0,0.0,0.0,0.0,62.0,63.0,71.0,71.0,71.0,62.0,59.0,66.0,55.0,64.0,59.0,52.0,58.0,80.0,61.0,57.0,65.0,68.0,71.0,56.0,73.0,70.0,0.0,62.0,57.0,77.0,63.0,0.0,80.0,78.0,68.0,50.0,53.0,62.0,55.0,57.0,63.0,61.0,67.0,66.0,86.0,68.0,60.0,60.0,72.0,68.0,83.0,58.0,66.0,75.0,81.0,52.0,57.0,71.0,70.0,70.0,55.0,59.0,56.0,92.0,66.0,60.0,76.0,64.0,55.0,62.0,0.0,0.0,65.0,0.0,0.0
705,0.0,0.0,0.0,0.0,75.0,79.0,68.0,85.0,87.0,86.0,85.0,73.0,80.0,79.0,92.0,64.0,83.0,95.0,94.0,79.0,89.0,90.0,82.0,80.0,81.0,75.0,90.0,87.0,94.0,0.0,88.0,0.0,82.0,84.0,82.0,83.0,72.0,74.0,82.0,84.0,90.0,81.0,89.0,93.0,90.0,87.0,82.0,79.0,90.0,95.0,83.0,91.0,88.0,90.0,78.0,61.0,85.0,85.0,89.0,93.0,75.0,87.0,76.0,83.0,89.0,76.0,91.0,75.0,92.0,80.0,0.0,0.0,0.0,89.0,0.0
706,0.0,0.0,0.0,0.0,77.0,88.0,76.0,96.0,85.0,84.0,81.0,73.0,59.0,80.0,83.0,74.0,78.0,94.0,65.0,88.0,85.0,86.0,76.0,69.0,75.0,96.0,82.0,73.0,83.0,0.0,62.0,0.0,91.0,71.0,87.0,76.0,51.0,76.0,81.0,62.0,82.0,73.0,93.0,79.0,81.0,68.0,77.0,76.0,81.0,89.0,73.0,80.0,76.0,86.0,83.0,77.0,91.0,87.0,85.0,91.0,71.0,74.0,64.0,94.0,85.0,87.0,86.0,69.0,60.0,76.0,0.0,0.0,0.0,95.0,0.0
707,0.0,0.0,0.0,0.0,72.0,69.0,68.0,58.0,78.0,86.0,92.0,82.0,65.0,62.0,77.0,55.0,67.0,84.0,80.0,88.0,78.0,79.0,86.0,65.0,71.0,87.0,81.0,88.0,73.0,0.0,84.0,0.0,94.0,97.0,60.0,67.0,52.0,62.0,58.0,58.0,70.0,77.0,73.0,80.0,81.0,54.0,76.0,70.0,81.0,95.0,91.0,67.0,95.0,83.0,76.0,83.0,87.0,77.0,86.0,84.0,65.0,84.0,63.0,81.0,91.0,90.0,100.0,92.0,91.0,80.0,0.0,0.0,0.0,85.0,0.0
708,0.0,0.0,0.0,0.0,74.0,88.0,77.0,84.0,80.0,72.0,79.0,71.0,74.0,76.0,87.0,65.0,84.0,94.0,82.0,90.0,80.0,88.0,89.0,74.0,78.0,87.0,86.0,71.0,83.0,0.0,91.0,0.0,72.0,92.0,91.0,78.0,63.0,70.0,73.0,71.0,90.0,92.0,94.0,89.0,96.0,85.0,87.0,75.0,76.0,77.0,88.0,95.0,85.0,80.0,90.0,89.0,87.0,86.0,79.0,93.0,70.0,92.0,82.0,95.0,80.0,81.0,92.0,64.0,67.0,75.0,0.0,0.0,0.0,94.0,0.0
709,0.0,0.0,0.0,0.0,82.0,88.0,76.0,88.0,73.0,84.0,80.0,76.0,66.0,60.0,86.0,70.0,77.0,94.0,76.0,91.0,87.0,79.0,91.0,76.0,85.0,91.0,100.0,88.0,65.0,0.0,88.0,0.0,86.0,97.0,80.0,81.0,82.0,79.0,70.0,75.0,84.0,85.0,88.0,75.0,90.0,85.0,85.0,67.0,93.0,94.0,86.0,62.0,88.0,78.0,96.0,85.0,92.0,85.0,95.0,88.0,78.0,85.0,62.0,96.0,86.0,84.0,89.0,82.0,68.0,75.0,0.0,0.0,0.0,94.0,0.0
711,0.0,0.0,0.0,0.0,70.0,77.0,74.0,92.0,80.0,79.0,93.0,71.0,67.0,60.0,78.0,61.0,72.0,82.0,73.0,90.0,77.0,86.0,84.0,65.0,87.0,85.0,87.0,69.0,84.0,0.0,89.0,0.0,94.0,76.0,65.0,68.0,62.0,71.0,60.0,66.0,80.0,83.0,86.0,76.0,80.0,64.0,81.0,71.0,92.0,94.0,88.0,98.0,89.0,81.0,77.0,83.0,57.0,79.0,72.0,86.0,68.0,80.0,55.0,96.0,92.0,72.0,99.0,79.0,71.0,84.0,0.0,0.0,0.0,93.0,0.0
712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,80.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,65.0,95.0,64.0,83.0,0.0,74.0,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0,62.0,56.0,66.0,82.0,67.0,67.0,63.0,50.0,52.0,50.0,68.0,62.0,61.0,80.0,80.0,55.0,72.0,58.0,68.0,61.0,73.0,69.0,79.0,71.0,70.0,0.0,88.0,0.0,67.0,74.0,65.0,62.0,59.0,62.0,57.0,82.0,75.0,54.0,84.0,62.0,85.0,59.0,80.0,55.0,59.0,77.0,74.0,66.0,73.0,79.0,72.0,79.0,80.0,80.0,75.0,55.0,65.0,63.0,82.0,91.0,76.0,69.0,88.0,64.0,67.0,65.0,0.0,0.0,0.0,81.0,0.0
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,66.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,71.0,80.0,60.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0,78.0,84.0,74.0,84.0,73.0,77.0,87.0,62.0,63.0,79.0,81.0,67.0,71.0,78.0,85.0,88.0,78.0,80.0,70.0,64.0,73.0,84.0,83.0,71.0,88.0,0.0,79.0,0.0,79.0,90.0,79.0,76.0,69.0,63.0,70.0,62.0,81.0,83.0,80.0,82.0,85.0,70.0,74.0,71.0,81.0,64.0,82.0,77.0,92.0,87.0,86.0,70.0,79.0,90.0,80.0,88.0,71.0,77.0,53.0,71.0,89.0,78.0,91.0,81.0,83.0,82.0,0.0,0.0,0.0,91.0,0.0
717,0.0,0.0,0.0,0.0,76.0,72.0,76.0,69.0,66.0,79.0,86.0,70.0,55.0,77.0,72.0,55.0,64.0,88.0,78.0,82.0,82.0,81.0,82.0,67.0,81.0,82.0,83.0,76.0,64.0,0.0,77.0,0.0,91.0,79.0,66.0,67.0,55.0,71.0,68.0,61.0,76.0,74.0,88.0,79.0,85.0,57.0,74.0,69.0,69.0,90.0,77.0,81.0,94.0,80.0,85.0,79.0,72.0,78.0,84.0,73.0,73.0,78.0,63.0,74.0,81.0,71.0,89.0,82.0,85.0,73.0,0.0,0.0,0.0,87.0,0.0
718,0.0,0.0,0.0,0.0,69.0,66.0,61.0,52.0,58.0,53.0,70.0,58.0,75.0,61.0,61.0,53.0,80.0,72.0,62.0,65.0,64.0,61.0,54.0,68.0,56.0,72.0,70.0,62.0,65.0,0.0,75.0,0.0,60.0,89.0,57.0,51.0,56.0,57.0,56.0,56.0,72.0,52.0,63.0,75.0,75.0,57.0,92.0,62.0,53.0,72.0,60.0,56.0,73.0,76.0,69.0,71.0,75.0,71.0,73.0,60.0,62.0,66.0,67.0,80.0,79.0,69.0,73.0,88.0,72.0,65.0,0.0,0.0,0.0,84.0,0.0
719,0.0,0.0,0.0,0.0,74.0,70.0,71.0,73.0,73.0,71.0,65.0,72.0,51.0,61.0,75.0,59.0,64.0,78.0,76.0,55.0,75.0,73.0,68.0,64.0,86.0,81.0,0.0,61.0,73.0,82.0,88.0,0.0,70.0,93.0,59.0,63.0,53.0,70.0,52.0,56.0,75.0,71.0,70.0,81.0,88.0,82.0,73.0,61.0,82.0,91.0,83.0,94.0,74.0,83.0,82.0,51.0,74.0,90.0,91.0,80.0,57.0,70.0,58.0,92.0,83.0,75.0,97.0,79.0,71.0,78.0,0.0,0.0,0.0,92.0,0.0
720,0.0,0.0,0.0,0.0,86.0,92.0,88.0,85.0,76.0,80.0,88.0,85.0,66.0,82.0,96.0,63.0,80.0,90.0,81.0,93.0,81.0,81.0,92.0,74.0,76.0,95.0,81.0,80.0,80.0,0.0,89.0,0.0,83.0,79.0,88.0,83.0,77.0,68.0,81.0,71.0,84.0,83.0,85.0,84.0,84.0,84.0,74.0,76.0,81.0,89.0,92.0,84.0,98.0,84.0,95.0,74.0,80.0,87.0,89.0,91.0,84.0,90.0,74.0,93.0,93.0,86.0,96.0,81.0,87.0,79.0,0.0,0.0,0.0,73.0,0.0
721,0.0,0.0,0.0,0.0,73.0,68.0,68.0,70.0,76.0,67.0,65.0,73.0,59.0,58.0,53.0,51.0,67.0,75.0,71.0,77.0,71.0,69.0,82.0,54.0,65.0,77.0,78.0,71.0,67.0,0.0,87.0,0.0,71.0,71.0,75.0,59.0,54.0,59.0,53.0,54.0,50.0,65.0,81.0,70.0,88.0,66.0,78.0,68.0,70.0,90.0,69.0,73.0,80.0,68.0,78.0,78.0,72.0,76.0,72.0,63.0,67.0,72.0,53.0,91.0,76.0,65.0,62.0,60.0,77.0,56.0,0.0,0.0,0.0,62.0,0.0
722,0.0,0.0,0.0,0.0,79.0,68.0,79.0,56.0,72.0,66.0,78.0,66.0,63.0,69.0,81.0,55.0,57.0,75.0,75.0,77.0,69.0,64.0,61.0,71.0,73.0,95.0,73.0,67.0,74.0,0.0,83.0,0.0,79.0,88.0,72.0,59.0,60.0,59.0,62.0,54.0,80.0,60.0,68.0,83.0,86.0,51.0,77.0,58.0,66.0,78.0,75.0,70.0,89.0,80.0,78.0,61.0,92.0,81.0,75.0,88.0,61.0,89.0,75.0,95.0,87.0,86.0,90.0,88.0,66.0,75.0,0.0,0.0,0.0,89.0,0.0
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,74.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,92.0,47.0,92.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,70.0,79.0,77.0,72.0,55.0,70.0,82.0,54.0,71.0,57.0,70.0,63.0,68.0,92.0,82.0,58.0,58.0,70.0,72.0,63.0,78.0,79.0,90.0,63.0,78.0,0.0,65.0,0.0,81.0,74.0,67.0,69.0,59.0,56.0,79.0,62.0,50.0,69.0,74.0,70.0,88.0,59.0,62.0,62.0,72.0,83.0,87.0,78.0,66.0,76.0,79.0,79.0,84.0,63.0,75.0,86.0,87.0,69.0,65.0,95.0,81.0,83.0,88.0,94.0,70.0,85.0,0.0,0.0,0.0,93.0,0.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,87.0,97.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0,0.0,0.0,71.0,84.0,84.0,79.0,72.0,72.0,84.0,82.0,63.0,86.0,82.0,66.0,68.0,78.0,84.0,85.0,76.0,77.0,77.0,64.0,69.0,95.0,0.0,71.0,99.0,82.0,90.0,0.0,86.0,87.0,68.0,66.0,54.0,50.0,59.0,59.0,77.0,76.0,89.0,77.0,90.0,76.0,71.0,75.0,79.0,86.0,80.0,89.0,86.0,82.0,92.0,72.0,88.0,89.0,78.0,80.0,81.0,62.0,67.0,79.0,87.0,92.0,84.0,83.0,95.0,79.0,0.0,0.0,96.0,0.0,0.0
727,0.0,0.0,0.0,0.0,80.0,68.0,72.0,60.0,70.0,52.0,71.0,68.0,61.0,55.0,63.0,52.0,55.0,72.0,61.0,75.0,74.0,75.0,58.0,55.0,72.0,75.0,0.0,68.0,67.0,64.0,79.0,0.0,66.0,68.0,80.0,57.0,50.0,69.0,59.0,53.0,71.0,81.0,72.0,66.0,81.0,58.0,64.0,68.0,75.0,87.0,86.0,77.0,63.0,65.0,70.0,76.0,69.0,73.0,71.0,81.0,59.0,84.0,51.0,76.0,67.0,61.0,78.0,70.0,78.0,65.0,0.0,0.0,0.0,90.0,0.0
728,0.0,0.0,0.0,0.0,70.0,77.0,73.0,68.0,83.0,85.0,81.0,71.0,76.0,72.0,75.0,68.0,84.0,85.0,79.0,80.0,77.0,87.0,85.0,77.0,76.0,74.0,83.0,79.0,61.0,0.0,88.0,0.0,82.0,88.0,82.0,70.0,66.0,70.0,76.0,60.0,87.0,87.0,78.0,86.0,83.0,77.0,74.0,70.0,80.0,83.0,93.0,75.0,88.0,81.0,71.0,65.0,83.0,81.0,83.0,90.0,68.0,78.0,71.0,95.0,86.0,85.0,75.0,87.0,87.0,78.0,0.0,0.0,0.0,89.0,0.0
729,0.0,0.0,0.0,0.0,53.0,59.0,52.0,72.0,61.0,54.0,61.0,56.0,70.0,52.0,80.0,53.0,70.0,73.0,54.0,55.0,69.0,66.0,63.0,58.0,62.0,78.0,86.0,64.0,66.0,0.0,76.0,0.0,84.0,83.0,66.0,58.0,56.0,72.0,54.0,50.0,66.0,71.0,67.0,55.0,85.0,63.0,63.0,58.0,56.0,87.0,75.0,78.0,78.0,73.0,77.0,65.0,61.0,76.0,82.0,70.0,61.0,79.0,78.0,87.0,76.0,62.0,72.0,69.0,54.0,61.0,0.0,0.0,0.0,85.0,0.0
730,0.0,0.0,0.0,0.0,63.0,73.0,68.0,79.0,69.0,60.0,64.0,52.0,77.0,92.0,75.0,70.0,60.0,91.0,69.0,59.0,75.0,82.0,86.0,84.0,82.0,64.0,99.0,75.0,71.0,0.0,84.0,0.0,72.0,73.0,87.0,72.0,75.0,55.0,67.0,75.0,67.0,51.0,70.0,77.0,86.0,79.0,86.0,66.0,82.0,73.0,82.0,91.0,70.0,60.0,73.0,65.0,77.0,54.0,77.0,52.0,66.0,70.0,81.0,94.0,82.0,84.0,63.0,52.0,61.0,61.0,0.0,0.0,0.0,72.0,0.0
731,0.0,0.0,0.0,0.0,56.0,51.0,74.0,72.0,67.0,53.0,57.0,57.0,59.0,51.0,75.0,56.0,76.0,80.0,60.0,52.0,65.0,62.0,61.0,50.0,58.0,79.0,58.0,56.0,68.0,0.0,77.0,0.0,55.0,72.0,65.0,52.0,51.0,69.0,58.0,74.0,50.0,50.0,55.0,54.0,63.0,58.0,71.0,57.0,62.0,63.0,75.0,78.0,67.0,56.0,64.0,67.0,68.0,80.0,75.0,85.0,86.0,50.0,52.0,93.0,63.0,85.0,91.0,69.0,78.0,68.0,0.0,0.0,0.0,84.0,0.0
732,0.0,0.0,0.0,0.0,73.0,74.0,72.0,79.0,83.0,74.0,89.0,58.0,72.0,80.0,86.0,62.0,79.0,92.0,77.0,81.0,88.0,78.0,78.0,66.0,80.0,81.0,83.0,76.0,61.0,0.0,86.0,0.0,72.0,83.0,76.0,75.0,59.0,74.0,72.0,68.0,80.0,79.0,84.0,87.0,84.0,73.0,69.0,67.0,85.0,75.0,92.0,69.0,78.0,86.0,61.0,74.0,81.0,72.0,78.0,84.0,69.0,79.0,70.0,97.0,92.0,77.0,88.0,75.0,69.0,73.0,0.0,0.0,0.0,87.0,0.0
733,0.0,0.0,0.0,0.0,72.0,57.0,76.0,85.0,86.0,65.0,66.0,64.0,64.0,76.0,88.0,62.0,72.0,88.0,77.0,85.0,84.0,83.0,83.0,63.0,79.0,79.0,73.0,67.0,80.0,0.0,92.0,0.0,76.0,92.0,81.0,72.0,56.0,70.0,67.0,73.0,81.0,50.0,75.0,88.0,85.0,75.0,72.0,71.0,80.0,79.0,71.0,75.0,84.0,74.0,68.0,81.0,86.0,83.0,77.0,86.0,92.0,71.0,71.0,97.0,67.0,78.0,64.0,79.0,60.0,60.0,0.0,0.0,0.0,78.0,0.0
734,0.0,0.0,0.0,0.0,70.0,77.0,87.0,85.0,77.0,79.0,78.0,88.0,72.0,83.0,85.0,70.0,76.0,92.0,78.0,85.0,89.0,81.0,85.0,75.0,88.0,92.0,91.0,83.0,90.0,0.0,85.0,0.0,90.0,87.0,83.0,79.0,68.0,93.0,79.0,78.0,77.0,79.0,90.0,89.0,90.0,78.0,87.0,85.0,85.0,95.0,88.0,86.0,81.0,84.0,84.0,86.0,93.0,86.0,90.0,92.0,79.0,89.0,79.0,93.0,80.0,89.0,76.0,86.0,86.0,74.0,0.0,0.0,0.0,83.0,0.0
735,0.0,0.0,0.0,0.0,61.0,86.0,77.0,81.0,50.0,62.0,74.0,64.0,72.0,82.0,77.0,63.0,63.0,69.0,80.0,68.0,60.0,57.0,66.0,80.0,78.0,71.0,74.0,71.0,73.0,0.0,79.0,0.0,60.0,70.0,52.0,65.0,59.0,72.0,50.0,67.0,63.0,61.0,61.0,72.0,86.0,61.0,78.0,64.0,84.0,76.0,53.0,70.0,74.0,67.0,68.0,66.0,64.0,79.0,65.0,71.0,79.0,84.0,58.0,90.0,72.0,60.0,83.0,60.0,77.0,66.0,0.0,0.0,0.0,89.0,0.0
736,0.0,0.0,0.0,0.0,83.0,89.0,78.0,78.0,82.0,73.0,86.0,67.0,74.0,84.0,86.0,69.0,84.0,91.0,84.0,87.0,88.0,89.0,68.0,62.0,80.0,80.0,91.0,87.0,74.0,0.0,86.0,0.0,89.0,91.0,86.0,80.0,74.0,72.0,74.0,61.0,85.0,81.0,86.0,83.0,87.0,78.0,82.0,70.0,86.0,94.0,96.0,85.0,84.0,87.0,90.0,87.0,86.0,83.0,89.0,91.0,74.0,86.0,69.0,97.0,80.0,80.0,91.0,84.0,71.0,85.0,0.0,0.0,0.0,73.0,0.0
737,0.0,0.0,0.0,0.0,62.0,77.0,71.0,77.0,79.0,87.0,81.0,67.0,81.0,77.0,79.0,80.0,79.0,86.0,72.0,63.0,76.0,77.0,84.0,75.0,68.0,79.0,80.0,82.0,82.0,0.0,78.0,0.0,82.0,79.0,84.0,74.0,79.0,71.0,71.0,68.0,75.0,64.0,83.0,81.0,85.0,64.0,76.0,74.0,82.0,73.0,85.0,82.0,95.0,67.0,70.0,76.0,77.0,81.0,82.0,77.0,84.0,81.0,70.0,91.0,90.0,73.0,83.0,77.0,70.0,74.0,0.0,0.0,0.0,73.0,0.0
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,84.0,93.0,88.0,85.0,0.0,76.0,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0,72.0,79.0,52.0,58.0,64.0,65.0,62.0,53.0,60.0,61.0,51.0,65.0,77.0,72.0,70.0,55.0,60.0,66.0,59.0,53.0,72.0,68.0,79.0,56.0,57.0,0.0,83.0,0.0,75.0,67.0,56.0,53.0,51.0,69.0,60.0,51.0,72.0,66.0,68.0,64.0,76.0,62.0,64.0,55.0,53.0,92.0,71.0,64.0,86.0,77.0,78.0,57.0,67.0,84.0,71.0,79.0,52.0,72.0,71.0,94.0,70.0,54.0,68.0,79.0,67.0,60.0,0.0,0.0,0.0,83.0,0.0
740,0.0,0.0,0.0,0.0,67.0,68.0,60.0,74.0,64.0,76.0,76.0,56.0,58.0,64.0,68.0,55.0,59.0,71.0,79.0,77.0,58.0,71.0,71.0,50.0,69.0,78.0,70.0,57.0,82.0,0.0,63.0,0.0,68.0,63.0,60.0,58.0,55.0,54.0,56.0,58.0,64.0,54.0,80.0,53.0,70.0,60.0,65.0,69.0,50.0,60.0,55.0,58.0,74.0,85.0,90.0,66.0,60.0,69.0,82.0,69.0,62.0,64.0,56.0,80.0,70.0,64.0,70.0,79.0,79.0,61.0,0.0,0.0,0.0,72.0,0.0
741,0.0,0.0,0.0,0.0,60.0,59.0,88.0,67.0,68.0,62.0,72.0,67.0,58.0,51.0,73.0,55.0,53.0,75.0,71.0,74.0,61.0,66.0,73.0,67.0,81.0,64.0,74.0,76.0,66.0,0.0,82.0,0.0,63.0,57.0,74.0,50.0,74.0,70.0,68.0,58.0,59.0,72.0,63.0,64.0,80.0,66.0,62.0,57.0,54.0,77.0,72.0,66.0,90.0,73.0,73.0,76.0,80.0,66.0,85.0,83.0,71.0,86.0,71.0,95.0,70.0,82.0,77.0,79.0,54.0,64.0,0.0,0.0,0.0,51.0,0.0
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,81.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,71.0,95.0,60.0,67.0,0.0,64.0,0.0,76.0,0.0,0.0
743,0.0,0.0,0.0,0.0,80.0,90.0,82.0,69.0,78.0,88.0,86.0,68.0,58.0,71.0,69.0,51.0,91.0,96.0,83.0,94.0,87.0,82.0,74.0,57.0,77.0,94.0,92.0,79.0,75.0,0.0,89.0,0.0,82.0,97.0,87.0,81.0,62.0,61.0,69.0,62.0,71.0,89.0,89.0,87.0,89.0,61.0,90.0,61.0,89.0,92.0,84.0,73.0,82.0,86.0,95.0,81.0,96.0,91.0,84.0,92.0,79.0,87.0,51.0,76.0,87.0,92.0,96.0,95.0,90.0,83.0,0.0,0.0,0.0,98.0,0.0
744,0.0,0.0,0.0,0.0,56.0,61.0,66.0,75.0,72.0,69.0,64.0,67.0,64.0,69.0,82.0,53.0,68.0,90.0,74.0,75.0,79.0,78.0,72.0,58.0,68.0,61.0,79.0,63.0,66.0,64.0,0.0,0.0,79.0,79.0,61.0,69.0,59.0,72.0,50.0,55.0,69.0,64.0,87.0,63.0,89.0,71.0,75.0,60.0,70.0,76.0,69.0,83.0,85.0,69.0,81.0,75.0,66.0,72.0,76.0,66.0,61.0,87.0,59.0,92.0,78.0,61.0,60.0,85.0,60.0,59.0,0.0,0.0,0.0,64.0,0.0
745,0.0,0.0,0.0,0.0,61.0,53.0,54.0,62.0,69.0,63.0,57.0,50.0,74.0,60.0,52.0,65.0,61.0,84.0,54.0,72.0,57.0,64.0,72.0,52.0,61.0,57.0,82.0,77.0,61.0,0.0,63.0,0.0,91.0,50.0,64.0,57.0,66.0,67.0,55.0,59.0,50.0,64.0,62.0,61.0,75.0,53.0,53.0,62.0,57.0,51.0,67.0,72.0,69.0,71.0,57.0,69.0,65.0,65.0,65.0,75.0,54.0,73.0,60.0,95.0,62.0,50.0,75.0,60.0,72.0,61.0,0.0,0.0,0.0,74.0,0.0
746,0.0,0.0,0.0,0.0,85.0,95.0,69.0,92.0,72.0,79.0,90.0,74.0,57.0,80.0,77.0,68.0,73.0,89.0,78.0,89.0,87.0,80.0,89.0,77.0,86.0,85.0,93.0,74.0,75.0,0.0,78.0,0.0,68.0,81.0,71.0,68.0,69.0,74.0,69.0,65.0,74.0,75.0,89.0,80.0,87.0,76.0,81.0,74.0,85.0,93.0,77.0,77.0,79.0,80.0,74.0,70.0,76.0,86.0,86.0,86.0,65.0,76.0,56.0,94.0,81.0,84.0,94.0,60.0,64.0,76.0,0.0,0.0,0.0,92.0,0.0
747,0.0,0.0,0.0,0.0,69.0,88.0,90.0,92.0,76.0,74.0,87.0,94.0,70.0,80.0,86.0,79.0,82.0,85.0,85.0,94.0,90.0,84.0,92.0,79.0,74.0,93.0,0.0,77.0,84.0,87.0,75.0,0.0,90.0,93.0,88.0,84.0,64.0,77.0,83.0,59.0,75.0,87.0,85.0,86.0,89.0,83.0,89.0,70.0,94.0,78.0,87.0,84.0,91.0,94.0,97.0,74.0,86.0,92.0,95.0,87.0,80.0,78.0,75.0,95.0,95.0,76.0,97.0,86.0,85.0,81.0,0.0,0.0,91.0,0.0,0.0
